133,9,768,08/2010,150,01/2012,04/2011,68,7,79,154
134,9,768,08/2012,75,01/2014,09/2013,43,0,20,63
135,9,769,08/2010,150,01/2012,04/2011,47,3,138,188
136,9,769,08/2012,75,01/2014,09/2013,35,0,31,66
137,9,770,08/2010,150,01/2012,04/2011,70,11,78,159
138,9,770,08/2012,75,01/2014,09/2013,26,1,37,64
139,9,267,04/2010,100,02/2014,03/2014,0,37,51,88
140,9,267,04/2012,30,02/2016,08/2016,0,0,0,19
141,9,267,04/2015,50,03/2019,08/2018,0,0,1,35
142,9,267,09/2009,50,08/2013,12/2013,0,17,32,49
143,9,1052,09/2014,150,04/2016,09/2012,0,0,0,150
144,9,33,03/2009,50,10/2012,12/2012,20,31,14,65
145,9,33,03/2010,50,09/2013,12/2013,2,70,0,72
146,9,33,03/2012,25,09/2015,08/2016,0,0,0,26
147,9,33,09/2007,100,10/2011,12/2012,55,42,12,109
148,9,33,09/2014,70,02/2018,08/2019,0,0,0,58
149,9,31,01/2015,50,12/2018,08/2018,0,0,1,49
150,9,31,03/2009,50,02/2013,12/2012,8,27,18,53
151,9,31,03/2010,50,01/2014,12/2013,2,35,9,46
152,9,31,09/2007,50,01/2012,12/2011,6,22,24,52
153,9,1749,12/2014,25,06/2016,02/2016,0,0,0,22
154,9,944,11/2010,40,01/2011,02/2011,12,0,28,40
155,10,856,02/2011,50,12/2014,02/2015,11,37,0,48
156,10,856,03/2010,50,12/2013,02/2014,2,48,0,50
157,10,856,04/2014,50,07/2018,08/2018,0,0,0,47
158,10,856,10/2012,50,07/2016,04/2017,0,0,14,46
159,10,182,02/2010,50,02/2014,03/2014,1,29,3,34
160,10,182,02/2011,50,01/2015,02/2015,0,28,5,33
161,10,182,02/2012,35,02/2016,08/2016,0,0,5,35
162,10,182,04/2014,35,03/2018,08/2018,0,0,0,32
163,10,182,05/2013,35,07/2017,09/2017,0,0,1,35
164,10,805,08/2014,35,10/2015,02/2016,0,36,0,36
165,10,805,10/2013,50,06/2015,01/2014,8,22,15,45
166,10,1,02/2009,50,07/2012,07/2011,19,0,31,50
167,10,1,02/2010,50,11/2012,02/2013,11,12,30,53
168,10,1,02/2011,50,06/2013,06/2014,10,22,18,50
169,10,1,04/2014,45,07/2016,08/2016,0,0,0,32
170,10,1,05/2013,45,08/2015,09/2015,0,0,3,45
171,10,1,12/2007,50,10/2010,07/2010,25,2,17,44
172,10,183,02/2009,50,10/2012,07/2012,2,31,14,47
173,10,183,02/2010,50,01/2014,07/2014,0,34,18,52
174,10,183,02/2011,50,12/2014,07/2015,0,36,14,50
175,10,183,04/2014,50,03/2018,08/2018,0,0,0,42
176,10,183,05/2013,50,06/2017,09/2017,0,0,0,42
177,10,22,12/2008,60,08/2009,08/2009,4,0,0,4
178,10,23,11/2009,30,07/2010,09/2010,2,0,3,5
179,10,24,05/2010,60,04/2011,11/2009,26,0,26,52
180,10,25,10/2009,30,06/2010,09/2010,14,2,10,26
181,10,1497,02/2014,30,12/2017,02/2018,0,0,0,13
182,10,1497,03/2013,25,12/2016,03/2017,0,0,1,10
183,10,265,11/2013,30,04/2015,08/2014,0,5,0,5
184,10,1026,05/2011,100,10/2012,11/2012,0,72,0,72
185,10,1026,12/2012,50,05/2014,01/2014,0,19,26,45
186,10,32,03/2009,50,02/2013,12/2013,0,2,25,27
187,10,32,03/2010,60,02/2014,12/2014,1,0,12,13
188,10,768,02/2014,75,07/2015,02/2015,51,3,14,68
189,10,768,12/2015,30,05/2017,02/2016,0,0,0,29
190,10,769,12/2013,75,07/2015,02/2015,53,5,11,69
191,10,769,12/2015,30,05/2017,02/2016,0,0,0,30
192,10,1103,03/2014,50,02/2018,02/2018,0,0,0,11
193,10,267,02/2009,50,02/2013,12/2012,0,49,19,68
194,10,267,03/2014,30,02/2018,02/2018,0,0,0,5
195,10,267,04/2010,60,02/2014,12/2014,0,18,20,38
196,10,267,04/2015,50,03/2019,08/2018,0,0,0,3
197,10,33,03/2009,50,10/2012,12/2012,16,32,13,61
198,10,33,03/2010,50,09/2013,12/2013,1,105,0,106
199,10,33,03/2012,25,08/2015,02/2016,0,0,0,22
200,10,33,10/2007,50,10/2011,12/2011,29,20,4,53
201,10,31,03/2009,50,02/2013,12/2012,6,23,22,51
202,10,31,03/2010,50,01/2014,12/2013,0,42,8,50
203,10,31,03/2014,50,01/2018,02/2018,0,0,1,46
204,10,31,03/2014,50,02/2018,08/2018,0,0,1,18
205,10,31,05/2013,50,01/2017,03/2017,0,0,0,43
206,10,31,09/2007,50,01/2012,12/2011,10,19,21,50
207,10,1749,12/2014,25,06/2016,02/2016,0,0,0,13
208,10,1547,10/2013,50,07/2017,08/2017,0,0,22,49
209,11,22,12/2008,60,08/2009,09/2009,15,0,2,17
210,11,23,11/2008,60,07/2009,09/2009,6,0,3,9
211,11,24,03/2010,30,02/2011,11/2010,9,0,11,20
212,11,1497,02/2014,30,12/2017,02/2018,0,0,0,20
213,11,1497,03/2013,25,12/2016,03/2017,0,0,0,22
214,11,32,04/2008,100,03/2012,12/2011,7,1,77,85
215,11,32,04/2009,50,02/2013,12/2013,3,6,45,55
216,11,768,02/2014,75,07/2015,02/2015,29,8,21,58
217,11,769,12/2013,75,07/2015,02/2015,44,5,9,58
218,11,770,02/2014,75,07/2015,02/2015,30,0,23,53
219,11,1099,02/2014,50,03/2018,02/2018,0,0,0,39
220,11,33,03/2009,50,10/2012,12/2012,16,31,11,58
221,11,33,03/2010,50,09/2013,12/2013,5,81,0,86
222,11,33,03/2012,25,08/2015,08/2016,0,0,0,21
223,11,33,09/2007,100,10/2011,12/2011,59,50,5,114
224,11,1746,08/2014,25,06/2018,04/2017,0,0,0,23
225,11,31,01/2015,50,12/2018,08/2018,0,0,0,47
226,11,31,03/2009,50,02/2013,12/2012,3,32,15,50
227,11,31,03/2010,50,01/2014,12/2013,1,35,14,50
228,11,31,05/2013,50,01/2017,03/2017,0,0,2,45
229,11,31,09/2007,50,01/2012,12/2011,9,13,28,50
230,12,856,10/2012,50,07/2016,04/2017,0,0,11,48
231,12,183,02/2012,50,12/2015,07/2016,0,0,9,49
232,12,183,05/2013,50,06/2017,09/2017,0,0,5,42
233,12,1631,11/2015,30,04/2017,03/2016,0,0,0,1
234,12,640,01/2014,32,01/2018,08/2017,0,0,0,48
235,12,640,03/2015,48,01/2019,02/2018,0,0,0,35
236,12,15,10/2007,50,01/2012,10/2011,10,12,8,31
237,12,626,01/2014,48,01/2018,02/2018,0,0,9,34
238,12,626,02/2013,52,01/2017,02/2017,0,0,0,46
239,12,626,03/2012,52,01/2016,03/2016,0,0,9,38
240,12,626,03/2015,40,01/2019,08/2018,0,0,0,41
241,12,626,04/2009,32,01/2013,03/2013,8,20,25,53
242,12,626,08/2010,52,07/2014,03/2014,0,41,11,52
243,12,22,12/2008,60,08/2009,09/2009,12,0,2,14
244,12,24,03/2010,30,02/2011,11/2010,11,0,10,21
245,12,24,12/2008,60,11/2009,11/2009,20,0,24,44
246,12,264,07/2006,150,12/2010,12/2009,0,84,0,84
247,12,265,11/2013,30,04/2015,08/2014,0,21,0,21
248,12,1026,05/2011,100,10/2012,11/2012,0,86,0,86
249,12,1026,12/2012,50,05/2014,01/2014,0,23,22,45
250,12,1710,09/2014,30,06/2016,04/2016,0,0,0,28
251,12,32,03/2013,25,02/2017,03/2017,0,0,4,9
252,12,32,03/2014,30,02/2018,02/2018,0,0,5,8
253,12,32,04/2008,50,02/2012,12/2011,1,6,41,48
254,12,32,04/2009,50,02/2013,12/2013,3,10,47,60
255,12,32,04/2010,60,02/2014,12/2014,0,11,21,32
256,12,32,04/2012,25,02/2016,08/2016,0,0,12,17
257,12,32,09/2014,40,08/2018,08/2018,0,0,2,13
258,12,768,12/2013,75,05/2015,02/2015,40,3,24,67
259,12,769,12/2013,75,07/2015,02/2015,41,3,16,60
260,12,770,02/2014,75,07/2015,02/2015,37,1,24,62
261,12,770,12/2015,30,05/2017,02/2016,0,0,0,30
262,12,1103,05/2013,25,02/2017,03/2017,0,0,0,16
263,12,267,04/2012,30,02/2016,08/2016,0,0,0,27
264,12,267,09/2014,25,08/2018,08/2018,0,0,0,20
265,12,1052,09/2014,30,04/2016,08/2015,0,0,0,18
266,12,33,03/2009,50,10/2012,12/2012,32,17,8,57
267,12,33,03/2010,50,09/2013,12/2013,11,65,0,76
268,12,33,03/2012,25,08/2015,08/2016,0,0,0,23
269,12,33,04/2014,50,08/2017,02/2019,0,0,0,37
270,12,33,09/2007,50,10/2011,12/2011,30,14,10,54
271,12,31,03/2009,50,02/2013,12/2012,4,28,21,53
272,12,31,03/2010,50,01/2014,12/2013,2,32,16,50
273,12,31,03/2014,49,01/2018,02/2018,0,0,2,43
274,12,31,09/2007,50,01/2012,12/2011,8,14,28,50
275,12,1749,12/2014,25,06/2016,02/2016,0,0,0,6
276,12,164,03/2009,40,01/2013,03/2013,17,0,23,40
277,12,164,10/2007,50,01/2012,10/2011,24,0,26,50
278,14,22,12/2008,60,08/2009,08/2009,10,0,1,11
279,14,24,03/2010,30,02/2011,11/2010,3,0,3,6
280,14,24,12/2008,60,11/2009,11/2009,17,0,38,55
281,14,34,10/2013,50,07/2017,04/2017,0,0,3,50
282,14,34,12/2007,50,11/2012,12/2012,23,0,27,50
283,14,892,06/2011,50,06/2015,05/2013,33,0,17,50
284,14,35,12/2007,50,12/2012,12/2012,13,4,7,24
285,14,36,10/2013,50,08/2017,04/2017,0,0,23,55
286,14,36,12/2007,50,01/2013,12/2012,18,0,32,50
287,14,269,09/2008,25,05/2013,09/2012,10,0,13,23
288,14,893,07/2011,25,06/2012,11/2010,17,0,17,34
289,14,894,07/2011,25,06/2012,05/2010,28,0,12,40
290,14,895,07/2011,25,06/2012,05/2010,29,0,11,40
291,14,406,05/2010,50,04/2011,05/2010,1,0,4,5
292,14,407,05/2010,50,10/2010,08/2010,0,0,1,1
293,14,409,04/2009,5,09/2009,03/2010,0,0,3,3
294,14,173,08/2009,50,01/2010,09/2010,16,0,25,41
295,14,174,10/2008,40,12/2009,11/2009,12,1,27,40
296,17,11,08/2009,50,06/2013,09/2012,22,0,25,47
297,17,13,08/2009,50,01/2013,09/2012,19,1,31,51
298,17,21,12/2008,30,11/2009,12/2009,10,0,0,10
299,17,22,11/2009,20,07/2010,09/2010,3,3,0,6
300,17,23,03/2010,30,11/2010,09/2010,3,2,3,8
301,17,23,11/2008,60,07/2009,08/2009,8,0,7,15
302,17,24,03/2010,60,02/2011,11/2010,14,0,8,22
303,17,945,11/2010,60,01/2011,02/2011,44,86,52,182
304,17,97,04/2008,50,01/2012,05/2013,9,0,39,49
305,17,1478,08/2013,75,08/2017,09/2017,0,0,0,72
306,17,987,12/2010,40,05/2011,02/2011,0,63,0,63
307,17,897,12/2010,100,05/2011,02/2011,11,0,55,66
308,17,1408,12/2010,60,05/2011,08/2011,0,29,0,29
309,17,1479,08/2013,75,01/2015,09/2014,27,47,2,76
310,17,405,08/2010,50,08/2015,05/2016,11,0,15,45
311,17,1145,03/2013,50,09/2014,01/2014,27,8,15,50
312,18,11,08/2009,50,06/2013,02/2012,27,1,21,49
313,18,13,08/2008,50,02/2012,02/2012,17,8,10,35
314,18,14,10/2008,50,03/2012,02/2012,2,18,26,46
315,18,978,01/2011,100,06/2011,04/2011,0,14,0,14
316,18,912,12/2010,40,04/2011,02/2011,0,15,0,15
317,18,987,12/2010,40,05/2011,02/2011,0,18,0,18
318,18,980,10/2010,60,03/2011,11/2010,0,17,0,17
319,18,976,12/2010,60,07/2011,04/2011,0,1,0,1
320,18,897,12/2010,100,05/2011,02/2011,2,0,2,4
321,18,405,08/2010,50,08/2015,05/2016,15,0,21,52
322,19,22,10/2009,20,06/2010,09/2010,17,1,1,19
323,19,22,12/2008,60,08/2009,08/2009,13,0,8,21
324,19,23,11/2008,60,07/2009,08/2009,15,0,3,18
325,19,24,04/2010,90,03/2011,11/2010,65,0,25,90
326,19,270,10/2009,60,02/2010,01/2010,23,0,37,60
327,19,270,12/2012,30,04/2013,09/2012,12,0,19,31
