138,PB,Conde,CONDE - CENTRO,POLO DE APOIO PRESENCIAL DA UAB - CONDE,"RODOVIA PB 018 - KM 3,5",,CENTRO,58322000, ,-7.2893545,-34.8403408
139,PB,Cuité de Mamanguape,CUITE DE MAMANGUAPE - CENTRO,POLO UAB - CUITE DE MAMANGUAPE,RUA DA MATRIZ S/N ,,CENTRO,58289000, ,-6.900517,-35.2478112
140,PB,Duas Estradas,DUAS ESTRADAS - CENTRO,POLO DE APOIO E.M.PROF  MARIA DUTRA - DUAS ESTRADAS - UAB,Rua Presidente Médici,154,Centro,58568000,Escola Municipal E. F. Diva Lira de Carvalho,-6.6881109,-35.4184973
141,PB,Itabaiana,ITABAIANA - JUCURI,POLO MUNICPAL DE APOIO PRESENCIAL DE ITABAIANA - UAB,RUA DO JUCURI  ,S/N,JUCURI,58360000,CAIC,-7.351664,-35.3685679
142,PB,Itaporanga,ITAPORANGA - CENTRO,POLO UNIVERSITARIO DE APOIO PRESENCIAL - UAB - ITAPORANGA-PB,Avenida Padre Lourenço,328,Centro,58780000,,-7.281812899999999,-38.1899782
143,PB,João Pessoa,JOAO PESSOA - EXPEDICIONARIOS,POLO UAB JOAO PESSOA,AVENIDA MINISTRO JOSÉ AMÉRICO DE ALMEIDA ,2727,EXPEDICIONÁRIOS,58040302,,-7.1279865,-34.8532884
144,PB,Livramento,LIVRAMENTO - SANTO ANTONIO,POLO UAB - LIVRAMENTO,RUA ARNALDO GUILHERME DOS SANTOS,S/N,SANTO ANTONIO,58690000,PRÉDIO,-7.326767699999999,-36.9970831
145,PB,Lucena,LUCENA - FAGUNDES,POLO DE APOIO PRESENCIAL DE LUCENA - UAB,RUA SÃO JOSÉ,,FAGUNDES,58315000, ,-6.918259399999999,-34.9286096
146,PB,Mari,MARI - JOSE AMERICO,POLO UAB - MARI,RUA TEREZA SALES ,S/N,JOSÉ AMÉRICO,58345000,,-7.065546599999999,-35.3246769
147,PB,Pitimbu,PITIMBU -  CENTRO,POLO UAB DE PITIMBU,Travessa Bela Vista,S/N,Centro,58324000,,-7.3989338,-34.8403408
148,PB,Pombal,POMBAL - CENTRO,POLO DE APOIO PRESENCIAL DE POMBAL JARIO VIEIRA FEITOSA - POMBAL - UAB,RUA MANOEL PIRES DE SOUSA,,CENTRO,58840000, ,-6.8070569,-37.8300034
149,PE,Ipojuca,IPOJUCA - CENTRO,POLO DE APOIO PRESENCIAL DA UAB IPOJUCA,RUA DO COLÉGIO,,CENTRO,55590000, ,-8.4627496,-35.0828588
150,PE,Limoeiro,LIMOEIRO - JUA,POLO UAB - LIMOEIRO-PE,Rua São Vicente Ferrer,97,JUA,55700000,CENTRO SOCIAL URBANO-Loteamento Ladeira Vermelha ,-7.817537300000001,-35.4562795
151,PE,Olinda,OLINDA - SALGADINHO,POLO ESPACO CIENCIA - OLINDA - UAB,"COMPLEXO SALGADINHO, MEMORIAL ARCOVERDE- PARQUE II",,SALGADINHO,53111970, Complexo de Salgadinho - memorial arcoverde - parque ii - s/n,-7.990714100000001,-34.8416216
152,PE,Pesqueira,PESQUEIRA - CENTRO,POLO  UAB MONSENHOR FAUSTO DE SOUZA FERRAZ,Av Ésio Araújo,17,Centro,55200000,,-8.3627277,-36.7388486
153,PE,Trindade,TRINDADE - CENTRO,POLO DA UNIVERSIDADE ABERTA DO BRASIL - TRINDADE-PE,Rua 29 de Janeiro,95,CENTRO,56250000, ao lado da Escola Paulo Guerra,-7.740099000000001,-40.2884386
154,PI,Agua Branca,AGUA BRANCA - CENTRO,POLO UAB - UNIVERSIDADE ABERTA DO PIAUI - AGUA BRANCA,"AV. JOSÉ MIGUEL,",,CENTRO,6446000,polo de apoio presencial da uab - água Branca - pi,-22.753396,-47.63155250000001
156,PI,Buriti dos Lopes,BURITI DOS LOPES - COHAB,POLO DE APOIO PRESENCIAL JOSE FRANCA DA ROCHA - BURITI DOS LOPES - UAB,RUA PROFESSORA MARIA DA GLÓRIA ,s/n,COHAB,64230000, ,-3.1850888,-41.8799408
157,PI,Canto do Buriti,CANTO DO BURITI - AEROPORTO,POLO MANOEL MARQUES DE ARAUJO - CANTO DO BURITI -UAB,RUA RIO GRANDE DO NORTE,702,AEROPORTO,64890000, ,-8.358919799999999,-43.40666179999999
158,PI,Castelo do Piauí,CASTELO DO PIAUI - CENTRO,POLO DE APOIO PRESENCIAL TERRITORIO DAS CARNAUBAIS - CASTELO DO PIAUI - UAB,Rua Joaquim Távora,537,Centro,64340000,,-5.3873788,-41.5212742
159,PI,Elesbão Veloso,ELESBAO VELOSO - CAPITAO MUNDOCO,POLO DE APOIO PRESENCIAL TERRITORIO VALE DO SAMBITO - ELESBAO VELOSO,PRAÇA PADRE JOSÉ PAULO DO RÊGO ,,CAPITÃO MUNDOCO,64325000,U.E. JOANA NONATA DA SILVA,-6.2444676,-42.1572702
160,PI,Esperantina,ESPERANTINA - CENTRO,POLO DE APOIO PRESENCIAL DA UAB EM ESPERANTINA - UAB,Av. Ministro Petrônio Portela,1957,Centro,64180000, ,-3.8459435,-42.1967716
161,PI,Floriano,FLORIANO - MELADAO,POLO DE APOIO PRESENCIAL DA UNIVERSIDADE ABERTA DO BRASIL- FLORIANO-PI,"BR 343 KM 3,5",,MELADÃO,64800000,CAMPUS AMÍLCAR FERREIRA SOBRAL - CAFS,-7.0658271,-43.0971625
162,PI,Gilbués,GILBUES - SANTO ANTONIO,POLO CHAPADA DAS MANGABEIRA - GILBUES - UAB,AV. JOÃO DIAS FIGUEIREDO,,SANTO ANTONIO,64930000,RUA DO ESTÁDIO MUNICIPAL (ANTIGO PRÉDIO DO INSTITUTO DESERT),-9.5255311,-45.3745358
163,PI,Inhuma,INHUMA - LIBERDADE,POLO LUIZ DE SOUSA LEAL - INHUMA - UAB,RUA JOÃO GONÇALVES DE HOLANDA,212,LIBERDADE,64535000, ,-6.689243599999999,-41.68097239999999
164,PI,Piracuruca,PIRACURUCA - CENTRO,POLO TERRITORIO DOS COCAIS - PIRACURUCA - UAB,RUA TENENTE RUI BRITO,1430,CENTRO,64240000,U.E. MAGALHÃES FILHO,-3.971033,-41.68097239999999
165,PI,São João do Piauí,SAO JOAO DO PIAUI - CENTRO,POLO DE APOIO PRESENCIAL DA UAB TERRITORIO SERRA DA CAPIVARA - SAO JOAO DO PIAUI,PRAÇA MANOEL ANTÔNIO DE SOUSA ,,CENTRO,64760000, praça do manuca ou praça da feira,-8.3898869,-42.1572702
166,PI,Simões,SIMOES - CENTRO,POLO TERRITORIO VALE DO RIO GUARIBAS - SIMOES - UAB,Rua Dom Expedito Lopes,s/n,centro,64585000,predio,-7.7040883,-40.7564002
167,PI,Simplício Mendes,SIMPLICIO MENDES - CENTRO,POLO DE APOIO PRESENCIAL UAB ANTONIO DE MOURA FE/ SIMPLICIO MENDES,RUA PIO SÉVIO,,CENTRO,64700000, ,-7.7581548,-42.0385904
168,PI,Uruçuí,URUCUI - MALVINAS,POLO TABULEIROS DO ALTO PARNAIBA - URUCUI - UAB,RUA ALMIR BENVINDO ,,MALVINAS,64860000, ,-7.741486099999999,-44.5501935
169,PR,Astorga,ASTORGA - VILA SAMUEL,POLO MUNICIPAL DE APOIO PRESENCIAL EAD-UAB-ASTORGA,Rua Paulo Tadaschi Satomi ,581,Vila Samuel,86730000,Escola Municipal Antenor Balarotti,-23.2752845,-51.7255991
170,PR,Cidade Gaúcha,CIDADE GAUCHA - RODOVIA,POLO UAB DE APOIO PRESENCIAL CIDADE GAUCHA - PR,Rodovia PR 482 - KM 45 ,,RODOVIA,87820000,UEM - CAMPUS DO ARENITO,-23.3936175,-52.9385002
171,PR,Cruzeiro do Oeste,CRUZEIRO DO OESTE - CENTRO,POLO REGIONAL DE APOIO PRESENCIAL DA UAB - CRUZEIRO DO OESTE,Avenida Palmas- Esquina com a rua Faxinal,220,Centro,87400000, ,-23.7400793,-53.0888943
172,PR,Foz do Iguaçu,FOZ DO IGUACU - PARQUE TECNOLOGICO ITAIPU,POLO UAB - FOZ DO IGUACU,AV. TANCREDO NEVES,6731,PARQUE TECNOLÓGICO ITAIPU,85856970,FUNDAÇÃO PARQUE TECNOLÓGICO ITAIPU -   BRASIL,-25.5163356,-54.58537639999999
173,PR,Ibaiti,IBAITI - S.JUDAS TADEU,POLO UAB - POLO DE APOIO PRESENCIAL AO ENSINO SUPERIOR A DISTANCIA DE IBAITI,RUA SÃO JUDAS TADEU,190,S.JUDAS TADEU,84900000,,-23.8124402,-50.3069088
174,PR,Nova Londrina,NOVA LONDRINA - CENTRO,POLO UAB _ POLO MUNICIPAL DE APOIO PRESENCIAL DE NOVA LONDRINA EM EAD - UAB,PRAÇA DA MATRIZ,238,CENTRO,87970000,"ESCOLA MUNIC """"ISOLDE JULIETA ANDREATTA - E. F. nº 241",-22.7956486,-52.9814383
175,PR,Nova Tebas,NOVA TEBAS - CENTRO,POLO UAB EM NOVA TEBAS,Rua Alexandre Magno,783,centro,85250000,predio,-24.4487243,-51.95801640000001
176,PR,Paranaguá,PARANAGUA - JARDIM GUARAITUBA,POLO UAB -  POLO DE APOIO PRESENCIAL AO ENSINO SUPERIOR A DISTANCIA DE PARANAGUA,RUA CAPIBARIBE,s/nº,JARDIM GUARAITUBA,83209230, ESCOLA MUNICIPAL NASCIMENTO JUNIOR,-25.5451522,-48.5271735
177,PR,Paranavaí,PARANAVAI - JARDIM SANTOS DUMOND,POLO UAB  DE PARANAVAI,RUA BARÃO DO CERRO AZUL,210,JARDIM SANTOS DUMOND,87706030, ,-23.0787717,-52.438028
178,PR,Pato Branco,PATO BRANCO - BORTOT,POLO REGIONAL DE ENSINO SUPERIOR DE PATO BRANCO - UAB,VIA DO CONHECIMENTO -  PRT 493  KM 01,1200,BORTOT ,85503390,EM FRENTE UTFPR - CAIXA POSTAL 133 - SAIDA PARA BOM SUCESSO DO SUL,-26.2297202,-52.6711356
179,PR,Siqueira Campos,SIQUEIRA CAMPOS - CENTRO,POLO DE APOIO PRESENCIAL AO ENSINO SUPERIOR DE SIQUEIRA CAMPOS - UAB,Rua Paraná,2095,Centro,84940000,,-23.6736555,-49.79332789999999
180,RJ,Angra dos Reis,ANGRA DOS REIS - JACUECANGA,POLO UAB - ANGRA DOS REIS,Avenida dos Trabalhadores,179,Jacuecanga,23914360,,-22.9952996,-44.2381667
181,RJ,Bom Jesus do Itabapoana,BOM JESUS DO ITABAPOANA - CENTRO,POLO UAB - BOM JESUS DO ITABAPOANA,AV ROBERTO SILVEIRA,578,CENTRO,28360000,Colégio Estadual Padre Melo,-21.1330059,-41.7407394
182,RJ,Cantagalo,CANTAGALO - CENTRO,POLO UAB - CANTAGALO,Rua Chapot Prevost,157,Centro,28500000,,-21.8898802,-42.3544831
184,RJ,Itaocara,ITAOCARA - CENTRO,POLO UAB - ITAOCARA,Rua Nilo Peçanha,471,Centro,28570000,,-21.7319007,-42.05838860000001
185,RJ,Itaperuna,ITAPERUNA - PRESIDENTE COSTA E SILVA,POLO UAB - ITAPERUNA,Av. Zulamith Bittencourt - 3º pavimento,s/nº,Presidente Costa e Silva,28300000,CIEP LINA BOBARDI,-21.1877747,-41.8799408
186,RJ,Macaé,MACAE - IMBOACICA,POLO UAB - MACAE,"Rodovia Amaral Peixoto, km 164",s/n,Imboacica,27973030,Prédio do IFF - Campus Macaé,-22.3836705,-41.7827461
187,RJ,Miguel Pereira,MIGUEL PEREIRA - GOVERNADOR PORTELA,POLO UAB - MIGUEL PEREIRA,Rua Luis Eugênio,61,Governador Portela,26910000,,-22.4855699,-43.5015623
188,RJ,Natividade,NATIVIDADE - CENTRO,POLO UAB - NATIVIDADE,RUA VIGÁRIO JOÃO BATISTA,3,CENTRO,28380000,,-21.034622,-41.9394892
189,RJ,Nova Friburgo,NOVA FRIBURGO - OLARIA,POLO UAB - NOVA FRIBURGO,Av. José Pires Barroso,s/n,Olaria,28620000,CIEP 124 Licínio Teixeira,-22.3090831,-42.5428456
190,RJ,Paracambi,PARACAMBI - FABRICA,POLO UAB - PARACAMBI,Rua Sebastião de Lacerda,s/n,Fábrica,26600000,,-22.6173051,-43.69508039999999
191,RJ,Petrópolis,PETROPOLIS - QUITANDINHA,POLO UAB - PETROPOLIS,"RUA DOMINGOS SILVERIO, s/n",,QUITANDINHA,25650050, ,-22.5328121,-43.2076929
192,RJ,Piraí,PIRAI - CENTRO,POLO UAB - PIRAI,RUA ROBERTO SILVEIRA,86,CENTRO,27175000, ,-22.602558,-43.9055155
194,RJ,Resende,RESENDE - CENTRO,POLO UAB - RESENDE/RJ - PROF  WALDA VALKYRIA BRUNO,"RUA PADRE MARQUES,",68,CENTRO,27511100," 2º, 3º, 4 e 5º ANDAR",-22.4721876,-44.4483237
195,RJ,Rio Bonito,RIO BONITO - PRACA DO CRUZEIRO,POLO UAB - RIO BONITO,"BR 101 (SENTIDO RIO), KM 265",,PRAÇA DO CRUZEIRO,28800000, Colégio Municipal Dr. Astério Alves de Mendonça,-22.7373942,-42.5901672
196,RJ,Rio de Janeiro,RIO DE JANEIRO - CAMPO GRANDE,POLO UAB - CAMPO GRANDE,"AV. MANUEL CALDEIRA DE ALVARENGA,",1203,CAMPO GRANDE,23070200, 2º ANDAR,-22.8987667,-43.57912109999999
197,RJ,Santa Maria Madalena,SANTA MARIA MADALENA - CENTRO,POLO UAB - SANTA MARIA MADALENA,Rua Honório Dubois s/n ,,Centro,28770000, CIEP 273 - Prof. Graciano C.Filho,-21.9612981,-41.8799408
198,RJ,São Fidélis,SAO FIDELIS - DIRLEY PERLINGEIRO DE ABREU,POLO UAB - SAO FIDELIS,Rua:Elysio da Costa Santos,s/nº,Dirley Perlingeiro de Abreu,28400000,CIEP,-21.6761772,-41.8004409
199,RJ,São Francisco de Itabapoana,SAO FRANCISCO DE ITABAPOANA - CENTRO,POLO UAB - SAO FRANCISCO DE ITABAPOANA,Rua Antônio Pinheiro Filho,2,Centro,28230000,,-21.4033845,-41.1602597
200,RJ,São Gonçalo,SAO GONCALO - GRADIM,POLO UAB - SAO GONCALO,Rua Visconde de Itauna s/n,s/nº,Gradim,24431005,CIEP 250 - Rosendo Rica Marcos,-22.8303994,-43.0854207
202,RJ,São Pedro da Aldeia,SAO PEDRO DA ALDEIA - NOVA SAO PEDRO DA ALDEIA,POLO UAB - SAO PEDRO DA ALDEIA,Rua A ,s/n,Nova São Pedro da Aldeia,28940970,,-22.852482,-42.05201659999999
203,RJ,Saquarema,SAQUAREMA - RIO DE AREIA,POLO UAB - SAQUAREMA,RUA ANTONIO FERREIRA,110,Rio de Areia,28289000,2º Andar da Escola Municipal Edilson Vignoli Martins,-22.8762088,-42.4668502
204,RJ,Três Rios,TRES RIOS - CENTRO,POLO UAB - TRES RIOS,RUA MARECHAL DEODORO,117,CENTRO,25802220,ESCOLA MUNICIPAL WALTER FRANKLIN,-22.1233215,-43.206318
205,RJ,Volta Redonda,VOLTA REDONDA - JARDIM PARAIBA,POLO UAB - VOLTA REDONDA,Rua 539,s/nº,Jardim Paraíba,27215500,Andar Inferior do Estadio Municipal Raulino de Oliveira,-22.5045672,-44.095772
207,RN,Extremoz,EXTREMOZ - CENTRO,POLO UNIVERSIDADE DE EXTREMOZ DARCY RIBEIRO - EXTREMOZ - UAB,"RUA PROJETADA, LOTEAMENTO ÁUREA DE GÓIS",,CENTRO,59575000, ,-5.6765399,-35.2807624
208,RN,Guamaré,GUAMARE - CENTRO,POLO PRESENCIAL DE GUAMARE - RN,"Rua, Monsenhor Jose Tibúrcio",S/N,Centro,59598000,,-5.1842311,-36.3714756
209,RN,Luís Gomes,LUIS GOMES - CENTRO,POLO UNIVERSITARIO DE LUIS GOMES,AVENIDA SENHORA SANTANA,17,CENTRO,59940000, no prédio do Colégio Municipal Padre Osvaldo,-6.3718156,-38.42188489999999
210,RN,Martins,MARTINS - CENTRO,POLO UAB- MARTINS/RN,RUA DESEMBARGADOR HEMETÉRIO ,S/N,CENTRO,59800000,VIZINHO A CÂMARA MUNICIPAL,-6.0698817,-37.9148742
211,RO,Ariquemes,ARIQUEMES - SETOR INSTITUCIONAL,CENTRO DE EDUCACAO A DISTANCIA DE ARIQUEMES - POLO DE APOIO PRESENCIAL UAB  ,AVENIDA TANCREDO NEVES,3450,SETOR INSTITUCIONAL,76872862,CAMPUS DE ARIQUEMES - UNIVERSIDADE FEDERAL DE RONDÔNIA,-9.9077294,-63.03453789999999
212,RO,Chupinguaia,CHUPINGUAIA - CENTRO,POLO UAB - CHUPINGUAIA,RUA SILVANA GONÇALVES ,1492,CENTRO,76990000, ,-12.6216516,-60.86093579999999
213,RO,Ji-Paraná,JI-PARANA - JARDIM DOS MIGRANTES,POLO UAB - JI-PARANA,Rua Rio Amazonas,351,Jardim dos Migrantes,76900726,Edifício Universidade Federal de Rondônia,-10.8805427,-61.96939700000001
214,RO,Rolim de Moura,ROLIM DE MOURA - CIDADE ALTA,CENTRO DE FORMACAO TECNOLOGICO DA ZONA DA MATA ANCILA ANA TONATTO - UAB,"Av. Cecilia Meireles, esq. rua L",5656,Cidade Alta,76940000,,-11.7375385,-61.7941232
215,RR,Alto Alegre,ALTO ALEGRE - CENTRO,POLO UAB - ALTO ALEGRE,AV. 1 DE JULHO,N/nº,CENTRO,69350000,Estadio de Futebol,3.2028147,-63.3918347
216,RR,Amajari,AMAJARI - CENTRO,POLO UAB - AMAJARI,AV. TEPEQUÉM,S/N,CENTRO,69343000,ESCOLA ESTADUAL OVÍDIO DIAS DE SOUZA,3.7483614,-62.2626627
217,RR,Boa Vista,BOA VISTA - PRICUMA,POLO UAB - BOA VISTA,ALAMEDA DOS BAMBUS,525,PRICUMÃ,69309395,UNIVERSIDADE VIRTUAL DE RORAIMA,2.8091138,-60.70009400000001
218,RR,Bonfim,BONFIM - CENTRO,UNIVIRR - BONFIM - UAB,RUA CASTRO ALVES ,,CENTRO,69380000,ESCOLA ESTADUAL ALDÉBARO JOSÉ ALCÂNTARA,2.7561804,-60.1184797
220,RR,Caracaraí,CARACARAI - CENTRO,POLO UAB - CARACARAI,RUA JAPURA,S/N,Centro,69360000,,1.3391627,-61.700565
221,RR,Caroebe,CAROEBE - CENTRO,CM_CAROEBE (CENTRO MULTIMIDIA CAROEBE ) - UAB,AV. PAULINO GOMES DA COSTA,12,CENTRO,69378000, Escola Estadual Dom Pedro I,0.910165,-59.28799770000001
222,RR,Iracema,IRACEMA - CENTRO,POLO UAB - IRACEMA,Avenida Isidorio Rodrigues,s/n,centro,69348000,,1.9700518,-62.3565156
225,RR,Pacaraima,PACARAIMA - SUAPI,POLO UAB - PACARAIMA/RR,RUA 01,,SUAPI,69345000, ,4.204108700000001,-60.86093579999999
226,RR,Rorainópolis,RORAINOPOLIS - CENTRO,POLO UAB - RORAINOPOLIS,Av Senador Hélio Campos,s/n,centro,69373000,,0.2619011,-60.9540073
227,RR,São João da Baliza,SAO JOAO DA BALIZA - CENTRO,POLO UAB/UNIVIRR - SAO JOAO DA BALIZA,Av. São Miguel,171,Centro,69375000,Escola Estadual Henrique Dias,0.5861763000000001,-59.9334764
230,RS,Agudo,AGUDO - CENTRO,POLO DE APOIO PRESENCIAL AO ENSINO SUPERIOR DE AGUDO - UAB,Av.Borges de Medeiros,1194,Centro,96540000,,-29.6261548,-53.2395973
231,RS,Arroio dos Ratos,ARROIO DOS RATOS - CENTRO,POLO UAB - ARROIO DOS RATOS,Av. João Pereira da Silva,1250,Centro,96740000,,-30.200417,-51.7466948
232,RS,Balneário Pinhal,BALNEARIO PINHAL - DISTRITO DE MAGISTERIO,POLO DE EDUCACAO SUPERIOR DO BALNEARIO PINHAL - UABBP,rua São Jerônimo,826,Distrito de Magistério,95599000,,-30.1997963,-50.2759711
233,RS,Cachoeira do Sul,CACHOEIRA DO SUL - CENTRO,"POLO DE APOIO PRESENCIAL DA UNIVERSIDADE ABERTA DO BRASIL E CASA DO PROFESSOR ""VALE DO JACUI"" DE CACHOEIRA DO SUL  ",RUA JULIO DE CASTILHO,342,CENTRO,96501000, ,-30.0393923,-52.8986058
234,RS,Camargo,CAMARGO - CENTRO,POLO DE APOIO PRESENCIAL - UAB CAMARGO/RS,Rua Padre Stripolli,459,Centro,99165000,,-28.6158151,-52.2124713
235,RS,Cerro Largo,CERRO LARGO - CENTRO,POLO UAB - CERRO LARGO,Rua Major Antonio Cardoso,250,Centro,97900000,,-28.1437464,-54.7192376
236,RS,Constantina,CONSTANTINA - CENTRO,POLO DE EDUCACAO SUPERIOR DE CONSTANTINA - PESCO - UAB,Avenida Amandio Araujo,1125,Centro,99680000,Escola,-27.739703,-52.9814383
237,RS,Cruz Alta,CRUZ ALTA - CENTRO,POLO UAB CRUZ ALTA - RS,RUA PINHEIRO MACHADO,911,CENTRO,98005000, ,-28.6470257,-53.6051531
238,RS,Faxinal do Soturno,FAXINAL DO SOTURNO - CENTRO,POLO DE APOIO PRESENCIAL FAXINAL DO SOTURNO,Rua Sete de Setembro,790,Centro,97220000,Fundos,-29.5613969,-53.4122052
239,RS,Herval,HERVAL - CENTRO,POLO UNIVERSITARIO DE HERVAL,Rua José Maria D'Avila,336,Centro,96310000,,-32.0242162,-53.4770359
240,RS,Hulha Negra,HULHA NEGRA - CENTRO,POLO DE APOIO PRESENCIAL DE HULHA NEGRA,AVENIDA GETULIO VARGAS,S/N,CENTRO,96460000,,-31.4017751,-53.8671868
241,RS,Itaqui,ITAQUI - CENTRO,UAB - POLO UNIVERSITARIO DA FRONTEIRA OESTE,Euclides Aranha,1288,Centro,97650000,,-29.2429935,-56.4719928
242,RS,Jacuizinho,JACUIZINHO - CENTRO,POLO UAB - JACUIZINHO,Rua Nelcindo Muratt,S/N,centro,99457000,Anexo a Escola Municipal Leonel de Moura Brizola,-29.0375051,-53.0244018
244,RS,Mostardas,MOSTARDAS - VILA NORTE,POLO DE APOIO PRESENCIAL DE MOSTARDAS - UAB,AV. DR. DINARTE SILVEIRA MARTINS,330,VILA NORTE,96270000, Escola Municipal Dr. Dinarte Silveira Martins,-30.927439,-50.7624493
245,RS,Picada Café,PICADA CAFE - CENTRO,POLO UNIVERSITARIO DE PICADA CAFE - UAB,RUA DAS AZALÉIAS,638,CENTRO,95175000, ,-29.4598215,-51.1062824
246,RS,Quaraí,QUARAI - CENTRO,POLO UAB - POLO DE APOIO PRESENCIAL PARA EDUCACAO A DISTANCIA DE QUARAI - UAB,Rua Duque de Caxias,1080,Centro,97560000,,-30.2858551,-56.11422529999999
247,RS,Restinga Seca,RESTINGA SECA - CENTRO,POLO EDUCACIONAL SUPERIOR DE RESTINGA SECA - UAB,Rua José Celestino Alves,134,Centro,97200000,2º andar,-29.8005709,-53.3474304
248,RS,Santa Vitória do Palmar,SANTA VITORIA DO PALMAR - CENTRO,POLO UNIVERSITARIO DE ENSINO EXTREMO MERIDIONAL - SANTA VITORIA DO PALMAR - UAB,"SEDE: Rua Barão do Rio Claro, Anexo: Rua Campos Neutrais","sede: 760, Anex:1483",Centro,96230000,,-33.0995133,-52.9599661
249,RS,Santana da Boa Vista,SANTANA DA BOA VISTA - NOSSA SENHORA DO ROSARIO,POLO MUNICIPAL DE SANTANA DA BOA VISTA - UAB,Rua Aparicio Freitas,405,Nossa Senhora do Rosário,96590000,,-30.858165,-53.1749726
250,RS,Sant' Ana do Livramento,SANT' ANA DO LIVRAMENTO - CENTRO,POLO DE APOIO PRESENCIAL MUNICIPAL SANT' ANA DO LIVRAMENTO - UAB,Rua Barão do Triunfo,1048,Centro,97573590,Prédio,-30.8879041,-55.5311789
251,RS,Santo Antônio da Patrulha,SANTO ANTONIO DA PATRULHA - CIDADE ALTA,POLO UNIVERSITARIO SANTO ANTONIO - SANTO ANTONIO DA PATRULHA - UAB, RUA BARÃO DO CAHY,125,CIDADE ALTA,95500000, Em Frente ao Correio,-29.8821936,-50.5549719
252,RS,São Francisco de Paula,SAO FRANCISCO DE PAULA - CENTRO,CAEDSFP - CENTRO DE APOIO PARA A EDUCACAO A DISTANCIA DE SAO FRANCISCO DE PAULA - UAB,Rua Manoel Vicente Ferreira,329,Centro,95400000,Prédio do Banco do Brasil,-29.1553349,-50.5964124
253,RS,São João do Polêsine,SAO JOAO DO POLESINE - CENTRO,POLO DE APOIO PRESENCIAL UAB DE SAO JOAO DO POLESINE,Avenida São João do Polêsine,1532,centro,97230000,,-29.6555255,-53.4878465
254,RS,São José do Norte,SAO JOSE DO NORTE - GUARIDA,POLO UNIVERSITARIO DE SAO JOSE DO NORTE - UAB,fernando duprat,700,guarida,96225000,,-31.7424374,-51.5781151
255,RS,São Lourenço do Sul,SAO LOURENCO DO SUL - AVENIDA,PAED - POLO DE APOIO AO ENSINO A DISTANCIA - SAO LOURENCO DO SUL - UAB,Av. Coronel Nonô Centeno,933,Avenida,96170000,,-31.221026,-52.1487691
256,RS,Seberi,SEBERI - CENTRO,UNIVERSIDADE ABERTA DO BRASIL - POLO DE APOIO PRESENCIAL - SEBERI,Travessa Conde de Porto alegre ,65,Centro,98380000,,-27.495874,-53.3690158
257,RS,Sobradinho,SOBRADINHO - VERA CRUZ,POLO REGIONAL DE ENSINO SUPERIOR A DISTANCIA DE SOBRADINHO - UAB,Rua Honório Luiz Guerreiro,270,VERA CRUZ,96900000, -,-29.3972202,-53.0244018
258,RS,Tapejara,TAPEJARA - ZONA RURAL,NUCLEO DE TECNOLOGIA EDUCACIONAL DE TAPEJARA,"Linha Girardi, Km 03 ",s/n,Zona Rural,99950000,PERIMETRAL ,-28.068927,-52.0003599
259,RS,Tio Hugo,TIO HUGO - DO LORO,NUCLEO DE TECNOLOGIA EDUCACIONAL DE TIO HUGO - UAB,Rua Lourenço Gaspar da Silva,sn,Do Loro,99345000,Anexo a Escola Municipal Reinaldo Born,-28.5738081,-52.6065939
260,RS,Três de Maio,TRES DE MAIO - GLORIA,POLO UNIVERSITARIO FEDERAL DE TRES DE MAIO,RUA PLANALTO,1600,GLÓRIA,98910000, ,-27.7560637,-54.30300159999999
261,RS,Três Passos,TRES PASSOS - ERICO VERISSIMO,POLO UAB - POLO UNIVERSITARIO FEDERAL DE TRES PASSOS,Cipriano Barata,239,Érico Veríssimo,98600000,,-27.422335,-53.9324048
262,SC,Treze Tílias,TREZE TILIAS - CENTRO,POLO UAB VERDES VALES DE TREZE TILIAS,RUA OSCAR VON HEBRENBRUCH,79,CENTRO,89650000,S/Nº,-26.9755301,-51.4519605
263,SC,Videira,VIDEIRA - MATRIZ,POLO DA UNIVERSIDADE ABERTA DO BRASIL - VIDEIRA,RUA CAMPOS NOVOS,135,MATRIZ,89560000, Anexo a Biblioteca Pública Municipal,-27.0258167,-51.1167305
264,SE,Arauá,ARAUA - CENTRO,POLO DA UAB JOALDO COSTA CARVALHO - ARAUA,RUA JOSÉ DIAS FILHO,,CENTRO,49220000, CONJUNTO ALZIRA COSTA,-11.2780052,-37.5747647
266,SE,Brejo Grande,BREJO GRANDE - CENTRO,POLO FOZ DO SAO FRANCISCO-  B. GRANDE/ SE,Rua Dr. Eneas Fereira,510,centro,49995000,,-10.4918195,-36.4580775
267,SE,Estância,ESTANCIA - CENTRO,POLO SENADOR JULIO CESAR LEITE,PÇA. JACKSON DE FIGUEIREDO,75,CENTRO,49200000,,-11.243418,-37.4254444
268,SE,Japaratuba,JAPARATUBA - CENTRO,POLO UAB - JAPARATUBA,AVENIDA RIO DE JANEIRO-ANEXO ESTADIO TOZÃO,,CENTRO,49960000, ,-10.5629609,-36.9111057
269,SE,Laranjeiras,LARANJEIRAS - CENTRO,POLO UAB - LARANJEIRAS,CAIC Cel. José Sizinho da Rocha,S/N,Centro,49170000,Av. Edvaldo Xavier Almeida Conjunto Manuel do Prado Franco,-10.8064536,-37.1901616
