195,10,183,05/2013,50,06/2017,09/2017,0,0,0,42
196,10,22,12/2008,60,08/2009,08/2009,4,0,0,4
197,10,23,11/2009,30,07/2010,09/2010,2,0,3,5
198,10,24,05/2010,60,04/2011,11/2009,26,0,26,52
199,10,25,10/2009,30,06/2010,09/2010,14,2,10,26
200,10,1497,02/2014,30,12/2017,02/2018,0,0,0,13
201,10,1497,03/2013,25,12/2016,03/2017,0,0,1,10
202,10,265,11/2013,30,04/2015,08/2014,0,5,0,5
203,10,1026,05/2011,100,10/2012,11/2012,0,72,0,72
204,10,1026,12/2012,50,05/2014,01/2014,0,19,26,45
205,10,1022,,50,01/2013,02/2013,0,0,0,0
206,10,1022,,80,08/2010,09/2010,0,0,0,0
207,10,32,03/2009,50,02/2013,12/2013,0,2,25,27
208,10,32,03/2010,60,02/2014,12/2014,1,0,12,13
209,10,266,,30,07/2013,02/2013,0,0,0,0
210,10,768,02/2014,75,07/2015,02/2015,51,3,14,68
211,10,768,12/2015,30,05/2017,02/2016,0,0,0,29
212,10,769,12/2013,75,07/2015,02/2015,53,5,11,69
213,10,769,12/2015,30,05/2017,02/2016,0,0,0,30
214,10,1103,03/2014,50,02/2018,02/2018,0,0,0,11
215,10,267,02/2009,50,02/2013,12/2012,0,49,19,68
216,10,267,03/2014,30,02/2018,02/2018,0,0,0,5
217,10,267,04/2010,60,02/2014,12/2014,0,18,20,38
218,10,267,04/2015,50,03/2019,08/2018,0,0,0,3
219,10,33,03/2009,50,10/2012,12/2012,16,32,13,61
220,10,33,03/2010,50,09/2013,12/2013,1,105,0,106
221,10,33,03/2012,25,08/2015,02/2016,0,0,0,22
222,10,33,10/2007,50,10/2011,12/2011,29,20,4,53
223,10,31,03/2009,50,02/2013,12/2012,6,23,22,51
224,10,31,03/2010,50,01/2014,12/2013,0,42,8,50
225,10,31,03/2014,50,01/2018,02/2018,0,0,1,46
226,10,31,03/2014,50,02/2018,08/2018,0,0,1,18
227,10,31,05/2013,50,01/2017,03/2017,0,0,0,43
228,10,31,09/2007,50,01/2012,12/2011,10,19,21,50
229,10,1749,12/2014,25,06/2016,02/2016,0,0,0,13
230,10,1547,10/2013,50,07/2017,08/2017,0,0,22,49
231,10,1538,,50,07/2017,08/2017,0,0,0,0
232,11,22,12/2008,60,08/2009,09/2009,15,0,2,17
233,11,23,11/2008,60,07/2009,09/2009,6,0,3,9
234,11,24,03/2010,30,02/2011,11/2010,9,0,11,20
235,11,1497,02/2014,30,12/2017,02/2018,0,0,0,20
236,11,1497,03/2013,25,12/2016,03/2017,0,0,0,22
237,11,1022,,80,08/2010,09/2010,0,0,0,0
238,11,32,04/2008,100,03/2012,12/2011,7,1,77,85
239,11,32,04/2009,50,02/2013,12/2013,3,6,45,55
240,11,32,,50,03/2014,12/2014,0,0,0,0
241,11,768,02/2014,75,07/2015,02/2015,29,8,21,58
242,11,769,12/2013,75,07/2015,02/2015,44,5,9,58
243,11,770,02/2014,75,07/2015,02/2015,30,0,23,53
244,11,1099,02/2014,50,03/2018,02/2018,0,0,0,39
245,11,267,,50,07/2018,07/2018,0,0,0,0
246,11,33,03/2009,50,10/2012,12/2012,16,31,11,58
247,11,33,03/2010,50,09/2013,12/2013,5,81,0,86
248,11,33,03/2012,25,08/2015,08/2016,0,0,0,21
249,11,33,09/2007,100,10/2011,12/2011,59,50,5,114
250,11,33,,75,01/2017,08/2018,0,0,0,0
251,11,1746,08/2014,25,06/2018,04/2017,0,0,0,23
252,11,31,01/2015,50,12/2018,08/2018,0,0,0,47
253,11,31,03/2009,50,02/2013,12/2012,3,32,15,50
254,11,31,03/2010,50,01/2014,12/2013,1,35,14,50
255,11,31,05/2013,50,01/2017,03/2017,0,0,2,45
256,11,31,09/2007,50,01/2012,12/2011,9,13,28,50
257,12,856,10/2012,50,07/2016,04/2017,0,0,11,48
258,12,986,,60,08/2011,11/2011,0,0,0,0
259,12,909,,100,08/2011,09/2011,0,0,0,0
260,12,183,02/2012,50,12/2015,07/2016,0,0,9,49
261,12,183,05/2013,50,06/2017,09/2017,0,0,5,42
262,12,1673,,30,02/2016,03/2016,0,0,0,0
263,12,1631,11/2015,30,04/2017,03/2016,0,0,0,1
264,12,640,01/2014,32,01/2018,08/2017,0,0,0,48
265,12,640,03/2015,48,01/2019,02/2018,0,0,0,35
266,12,640,,44,08/2018,09/2018,0,0,0,0
267,12,15,10/2007,50,01/2012,10/2011,10,12,8,31
268,12,626,01/2014,48,01/2018,02/2018,0,0,9,34
269,12,626,02/2013,52,01/2017,02/2017,0,0,0,46
270,12,626,03/2012,52,01/2016,03/2016,0,0,9,38
271,12,626,03/2015,40,01/2019,08/2018,0,0,0,41
272,12,626,04/2009,32,01/2013,03/2013,8,20,25,53
273,12,626,08/2010,52,07/2014,03/2014,0,41,11,52
274,12,22,12/2008,60,08/2009,09/2009,12,0,2,14
275,12,24,03/2010,30,02/2011,11/2010,11,0,10,21
276,12,24,12/2008,60,11/2009,11/2009,20,0,24,44
277,12,264,07/2006,150,12/2010,12/2009,0,84,0,84
278,12,265,11/2013,30,04/2015,08/2014,0,21,0,21
279,12,1026,05/2011,100,10/2012,11/2012,0,86,0,86
280,12,1026,12/2012,50,05/2014,01/2014,0,23,22,45
281,12,1022,,50,01/2013,02/2013,0,0,0,0
282,12,1022,,70,08/2010,07/2010,0,0,0,0
283,12,1710,09/2014,30,06/2016,04/2016,0,0,0,28
284,12,32,03/2013,25,02/2017,03/2017,0,0,4,9
285,12,32,03/2014,30,02/2018,02/2018,0,0,5,8
286,12,32,04/2008,50,02/2012,12/2011,1,6,41,48
287,12,32,04/2009,50,02/2013,12/2013,3,10,47,60
288,12,32,04/2010,60,02/2014,12/2014,0,11,21,32
289,12,32,04/2012,25,02/2016,08/2016,0,0,12,17
290,12,32,09/2014,40,08/2018,08/2018,0,0,2,13
291,12,266,,30,07/2013,02/2013,0,0,0,0
292,12,768,12/2013,75,05/2015,02/2015,40,3,24,67
293,12,769,12/2013,75,07/2015,02/2015,41,3,16,60
294,12,770,02/2014,75,07/2015,02/2015,37,1,24,62
295,12,770,12/2015,30,05/2017,02/2016,0,0,0,30
296,12,1103,05/2013,25,02/2017,03/2017,0,0,0,16
297,12,267,04/2012,30,02/2016,08/2016,0,0,0,27
298,12,267,09/2014,25,08/2018,08/2018,0,0,0,20
299,12,267,,50,02/2014,03/2014,0,0,0,0
300,12,1052,09/2014,30,04/2016,08/2015,0,0,0,18
301,12,33,03/2009,50,10/2012,12/2012,32,17,8,57
302,12,33,03/2010,50,09/2013,12/2013,11,65,0,76
303,12,33,03/2012,25,08/2015,08/2016,0,0,0,23
304,12,33,04/2014,50,08/2017,02/2019,0,0,0,37
305,12,33,09/2007,50,10/2011,12/2011,30,14,10,54
306,12,31,03/2009,50,02/2013,12/2012,4,28,21,53
307,12,31,03/2010,50,01/2014,12/2013,2,32,16,50
308,12,31,03/2014,49,01/2018,02/2018,0,0,2,43
309,12,31,09/2007,50,01/2012,12/2011,8,14,28,50
310,12,1749,12/2014,25,06/2016,02/2016,0,0,0,6
311,12,164,03/2009,40,01/2013,03/2013,17,0,23,40
312,12,164,10/2007,50,01/2012,10/2011,24,0,26,50
313,14,22,12/2008,60,08/2009,08/2009,10,0,1,11
314,14,24,03/2010,30,02/2011,11/2010,3,0,3,6
315,14,24,12/2008,60,11/2009,11/2009,17,0,38,55
316,14,34,10/2013,50,07/2017,04/2017,0,0,3,50
317,14,34,12/2007,50,11/2012,12/2012,23,0,27,50
318,14,892,06/2011,50,06/2015,05/2013,33,0,17,50
319,14,35,12/2007,50,12/2012,12/2012,13,4,7,24
320,14,36,10/2013,50,08/2017,04/2017,0,0,23,55
321,14,36,12/2007,50,01/2013,12/2012,18,0,32,50
322,14,269,09/2008,25,05/2013,09/2012,10,0,13,23
323,14,893,07/2011,25,06/2012,11/2010,17,0,17,34
324,14,894,07/2011,25,06/2012,05/2010,28,0,12,40
325,14,895,07/2011,25,06/2012,05/2010,29,0,11,40
326,14,406,05/2010,50,04/2011,05/2010,1,0,4,5
327,14,407,05/2010,50,10/2010,08/2010,0,0,1,1
328,14,409,04/2009,5,09/2009,03/2010,0,0,3,3
329,14,173,08/2009,50,01/2010,09/2010,16,0,25,41
