1319,UFJF,EDUCACAO PARA AS RELACOES ETNICORRACIAIS,APERFEIÇOAMENTO
293,UFJF,"GESTAO DO MEIO AMBIENTE: EDUCACAO, DIREITO E ANALISE AMBIENTAL",ESPECIALIZAÇÃO
71,UFJF,PEDAGOGIA,LICENCIATURA
1326,UFSJ,PEDAGOGIA,LICENCIATURA
1421,UFU,MATEMATICA,LICENCIATURA
170,UNIFEI,DESIGN INSTRUCIONAL PARA EAD VIRTUAL,ESPECIALIZAÇÃO
1486,UFV,GESTAO PUBLICA,ESPECIALIZAÇÃO
1335,UFV,HISTORIA,LICENCIATURA
1336,UFV,MATEMATICA,LICENCIATURA
1320,UFJF,CULTURA E HISTORIAS DOS POVOS INDIGENAS,APERFEIÇOAMENTO
1043,UFLA,EDUCACAO AMBIENTAL,ESPECIALIZAÇÃO
951,UFLA,GENERO E DIVERSIDADE NA ESCOLA,ESPECIALIZAÇÃO
972,UFLA,PRODUCAO DE MATERIAL DIDATICO PARA A DIVERSIDADE,ESPECIALIZAÇÃO
1770,UFLA,USO EDUCACIONAL DA INTERNET,ESPECIALIZAÇÃO
1520,UFSJ,FILOSOFIA,LICENCIATURA
1473,UFSJ,GESTAO EM SAUDE,ESPECIALIZAÇÃO
1327,UFSJ,MATEMATICA,LICENCIATURA
401,UNIFAL-MG,CIENCIAS BIOLOGICAS,LICENCIATURA
1338,UEMG,ARTES VISUAIS,LICENCIATURA
1420,UFMG,EDUCACAO CIENTIFICA: EDUCACAO NAO FORMAL EM CIENCIA E TECNOLOGIA,APERFEIÇOAMENTO
1009,UNIMONTES,CULTURA E HISTORIAS DOS POVOS INDIGENAS,APERFEIÇOAMENTO
1717,UNIMONTES,LINGUISTICA APLICADA AO ENSINO DE LINGUA INGLESA,ESPECIALIZAÇÃO
1452,UEMG,ADMINISTRACAO PUBLICA,BACHARELADO
1163,UFJF,MIDIAS NA EDUCACAO,ESPECIALIZAÇÃO
1133,UFLA,FILOSOFIA,LICENCIATURA
1134,UFLA,LETRAS INGLES,LICENCIATURA
1136,UFLA,LETRAS PORTUGUES,LICENCIATURA
1135,UFLA,PEDAGOGIA,LICENCIATURA
1698,UNIFEI,GESTAO EDUCACIONAL,ESPECIALIZAÇÃO
1706,UNIFEI,"TECNOLOGIAS, FORMACAO DE PROFESSORES E SOCIEDADE",ESPECIALIZAÇÃO
1454,UEMG,GESTAO PUBLICA MUNICIPAL,ESPECIALIZAÇÃO
297,UFLA,ADMINISTRACAO - PILOTO,BACHARELADO
985,UFMG,EDUCACAO E SAUDE,APERFEIÇOAMENTO
301,UFMG,GENERO E DIVERSIDADE NA ESCOLA,APERFEIÇOAMENTO
74,UFMG,GEOGRAFIA,BACHARELADO
150,UFSJ,EDUCACAO EMPREENDEDORA,ESPECIALIZAÇÃO
151,UFSJ,PRATICAS DE LETRAMENTO E ALFABETIZACAO,ESPECIALIZAÇÃO
402,UNIFAL-MG,QUIMICA,LICENCIATURA
839,UFJF,GESTAO EM SAUDE,ESPECIALIZAÇÃO
840,UFJF,GESTAO PUBLICA MUNICIPAL,ESPECIALIZAÇÃO
76,UFMG,ENSINO DE CIENCIAS POR INVESTIGACAO,ESPECIALIZAÇÃO
314,UFOP,EDUCACAO PARA A DIVERSIDADE E CIDADANIA,APERFEIÇOAMENTO
315,UFOP,GENERO E DIVERSIDADE NA ESCOLA,APERFEIÇOAMENTO
1277,UFMG,EDUCACAO DE JOVENS E ADULTOS NA DIVERSIDADE,APERFEIÇOAMENTO
999,UFMG,EDUCACAO EM DIREITOS HUMANOS,APERFEIÇOAMENTO
1630,UNIMONTES,ENSINO DE FILOSOFIA NO ENSINO MEDIO,ESPECIALIZAÇÃO
1748,UNIMONTES,LINGUA ESPANHOLA,ESPECIALIZAÇÃO
1720,UNIMONTES,MEIO AMBIENTE E DESENVOLVIMENTO,ESPECIALIZAÇÃO
1006,UNIMONTES,PRODUCAO DE MATERIAL DIDATICO PARA A DIVERSIDADE,APERFEIÇOAMENTO
6,IFMT,TECNOLOGIA EM SISTEMA PARA INTERNET,TECNOLOGO
144,UFSC,LETRAS PORTUGUES,LICENCIATURA
1230,UFVJM,FISICA,LICENCIATURA
1232,UFVJM,QUIMICA,LICENCIATURA
1768,UFLA,PRODUCAO DE MATERIAL DIDATICO UTILIZANDO O LINUX EDUCACIONAL,ESPECIALIZAÇÃO
1475,UFSJ,GESTAO PUBLICA MUNICIPAL,ESPECIALIZAÇÃO
374,UFSJ,MATEMATICA,ESPECIALIZAÇÃO
1175,UFSJ,MIDIAS NA EDUCACAO,ESPECIALIZAÇÃO
292,UFJF,FISICA,LICENCIATURA
1220,UFMG,GESTAO DE POLITICAS PUBLICAS EM GENERO E RACA,EXTENSÃO
1406,UFJF,EDUCACAO FISICA,LICENCIATURA
1495,UFJF,GESTAO PUBLICA,ESPECIALIZAÇÃO
295,UFJF,MATEMATICA,LICENCIATURA
554,UFJF,QUIMICA,LICENCIATURA
372,UFSJ,EDUCACAO AMBIENTAL,APERFEIÇOAMENTO
373,UFSJ,EDUCACAO ETNICO-RACIAL,APERFEIÇOAMENTO
1546,UFJF,TECNOLOGIAS DIGITAIS DE INFORMACAO E COMUNICACAO PARA O ENSINO BASICO ,ESPECIALIZAÇÃO
922,UFOP,EDUCACAO AMBIENTAL,APERFEIÇOAMENTO
1000,UFOP,EDUCACAO EM DIREITOS HUMANOS,APERFEIÇOAMENTO
1207,UFV,GESTAO DE POLITICAS PUBLICAS EM GENERO E RACA,ESPECIALIZAÇÃO
890,UFSJ,ADMINISTRACAO PUBLICA,BACHARELADO
848,UNIMONTES,ADMINISTRACAO PUBLICA,BACHARELADO
414,UNIMONTES,EDUCACAO DO CAMPO,ESPECIALIZAÇÃO
418,UNIMONTES,GENERO E DIVERSIDADE NA ESCOLA,APERFEIÇOAMENTO
1747,UNIMONTES,GESTAO ESCOLAR,ESPECIALIZAÇÃO
850,UNIMONTES,GESTAO PUBLICA,ESPECIALIZAÇÃO
852,UNIMONTES,GESTAO PUBLICA MUNICIPAL,ESPECIALIZAÇÃO
421,UNIMONTES,LETRAS ESPANHOL,LICENCIATURA
424,UNIMONTES,PEDAGOGIA,LICENCIATURA
1700,UFVJM,ENSINO DE CIENCIAS (CIENCIA E 10!),ESPECIALIZAÇÃO
1624,UFVJM,ENSINO DE FILOSOFIA NO ENSINO MEDIO,ESPECIALIZAÇÃO
1647,UFVJM,ENSINO DE GEOGRAFIA,ESPECIALIZAÇÃO
1654,UFVJM,ENSINO DE MATEMATICA NO ENSINO MEDIO,ESPECIALIZAÇÃO
1741,UFVJM,ENSINO DE SOCIOLOGIA NO ENSINO MEDIO,ESPECIALIZAÇÃO
1558,IFNMG,INFORMATICA NA EDUCACAO,ESPECIALIZAÇÃO
979,UFMG,EDUCACAO INTEGRAL E INTEGRADA,APERFEIÇOAMENTO
1474,UFSJ,GESTAO PUBLICA,ESPECIALIZAÇÃO
1488,UFVJM,ADMINISTRACAO PUBLICA,BACHARELADO
1489,UFVJM,GESTAO PUBLICA MUNICIPAL,ESPECIALIZAÇÃO
835,UFU,ADMINISTRACAO PUBLICA,BACHARELADO
1342,UFU,LETRAS ESPANHOL,LICENCIATURA
1343,UFU,LETRAS INGLES,LICENCIATURA
1174,UFU,MIDIAS NA EDUCACAO,ESPECIALIZAÇÃO
381,UFU,PEDAGOGIA,LICENCIATURA
1752,UNIMONTES,EDUCACAO A DISTANCIA,ESPECIALIZAÇÃO
177,UNIRIO,EDUCACAO ESPECIAL,ESPECIALIZAÇÃO
1540,UNIRIO,EDUCACAO ESPECIAL: DEFICIENCIA AUDITIVA/SURDEZ,ESPECIALIZAÇÃO
1539,UNIRIO,EDUCACAO ESPECIAL: DEFICIENCIA MENTAL,ESPECIALIZAÇÃO
1541,UNIRIO,EDUCACAO ESPECIAL: DEFICIENCIA VISUAL,ESPECIALIZAÇÃO
1329,IF - Triangulo,MATEMATICA,LICENCIATURA
787,UEMS,ADMINISTRACAO PUBLICA,BACHARELADO
231,UEMS,EDUCACAO INTEGRAL E INTEGRADA,APERFEIÇOAMENTO
1455,UEMS,GESTAO EM SAUDE,ESPECIALIZAÇÃO
1456,UEMS,GESTAO PUBLICA,ESPECIALIZAÇÃO
788,UEMS,GESTAO PUBLICA MUNICIPAL,ESPECIALIZAÇÃO
1422,UFMS,ADMINISTRACAO,BACHARELADO
82,UFMS,ADMINISTRACAO - PILOTO,BACHARELADO
304,UFMS,CIENCIAS BIOLOGICAS,LICENCIATURA
990,UFMS,CULTURA E HISTORIAS DOS POVOS INDIGENAS,APERFEIÇOAMENTO
1311,UFMS,EDUCACAO AMBIENTAL,ESPECIALIZAÇÃO
306,UFMS,EDUCACAO DO CAMPO,ESPECIALIZAÇÃO
307,UFMS,EDUCACAO EM SAUDE,ESPECIALIZAÇÃO
1303,UFMS,EDUCACAO E SAUDE,EXTENSÃO
1137,UFMS,EDUCACAO PARA A DIVERSIDADE E CIDADANIA,APERFEIÇOAMENTO
308,UFMS,GENERO E DIVERSIDADE NA ESCOLA,APERFEIÇOAMENTO
630,UFMS,GEOGRAFIA,LICENCIATURA
83,UFMS,LETRAS PORTUGUES E ESPANHOL,LICENCIATURA
84,UFMS,MATEMATICA,LICENCIATURA
961,UFMS,MEDIADORES DE LEITURA,APERFEIÇOAMENTO
1171,UFMS,MIDIAS NA EDUCACAO,ESPECIALIZAÇÃO
85,UFMS,PEDAGOGIA,LICENCIATURA
1304,UFMS,PRODUCAO DE MATERIAL DIDATICO PARA A DIVERSIDADE,APERFEIÇOAMENTO
1108,UFGD,COMPUTACAO,LICENCIATURA
1642,UFGD,ENSINO DE MATEMATICA NO ENSINO MEDIO,ESPECIALIZAÇÃO
868,UFMS,ADMINISTRACAO PUBLICA,BACHARELADO
1024,UFMS,EDUCACAO AMBIENTAL,APERFEIÇOAMENTO
305,UFMS,EDUCACAO DE JOVENS E ADULTOS,APERFEIÇOAMENTO
1410,UFMS,EDUCACAO DE JOVENS E ADULTOS,ESPECIALIZAÇÃO
996,UFMS,EDUCACAO EM DIREITOS HUMANOS,APERFEIÇOAMENTO
936,UFMS,EDUCACAO PARA AS RELACOES ETNICORRACIAIS,APERFEIÇOAMENTO
1229,UFMS,GESTAO DE POLITICAS PUBLICAS EM GENERO E RACA,ESPECIALIZAÇÃO
870,UFMS,GESTAO EM SAUDE,ESPECIALIZAÇÃO
1140,UFMS,GESTAO PUBLICA,ESPECIALIZAÇÃO
869,UFMS,GESTAO PUBLICA MUNICIPAL,ESPECIALIZAÇÃO
1180,UFMS,MIDIAS NA EDUCACAO,EXTENSÃO
1687,UFGD,ENSINO DE CIENCIAS (CIENCIA E 10!),ESPECIALIZAÇÃO
1781,UFGD,FISICA,LICENCIATURA
1112,UFGD,PEDAGOGIA,LICENCIATURA
230,UEMS,EDUCACAO ESPECIAL,ESPECIALIZAÇÃO
232,UEMS,EDUCACAO PARA A DIVERSIDADE E CIDADANIA,APERFEIÇOAMENTO
1318,UFMS,ESTATUTO DA CRIANCA E DO ADOLESCENTE,EXTENSÃO
137,UFSC,CIENCIAS CONTABEIS,BACHARELADO
368,UFSC,CONTROLE DA GESTAO PUBLICA,ESPECIALIZAÇÃO
5,IFMT,QUIMICA,LICENCIATURA
442,UFMT,ADMINISTRACAO,BACHARELADO
311,UFMT,EDUCACAO PARA AS RELACOES ETNICORRACIAIS,APERFEIÇOAMENTO
946,UFMT,GENERO E DIVERSIDADE NA ESCOLA,APERFEIÇOAMENTO
89,UFMT,PEDAGOGIA,LICENCIATURA
800,UNEMAT,ADMINISTRACAO PUBLICA,BACHARELADO
804,UNEMAT,GESTAO EM SAUDE,ESPECIALIZAÇÃO
801,UNEMAT,GESTAO PUBLICA,ESPECIALIZAÇÃO
803,UNEMAT,GESTAO PUBLICA MUNICIPAL,ESPECIALIZAÇÃO
1434,UNEMAT,LETRAS INGLES,LICENCIATURA
88,UFMT,CIENCIAS NATURAIS E MATEMATICA,LICENCIATURA
312,UFMT,INFORMATICA NA EDUCACAO,ESPECIALIZAÇÃO
1530,UFMT," LETRAS LINGUA PORTUGUESA, LINGUA ESPANHOLA E RESPECTIVAS LITERATURAS",LICENCIATURA
1289,UFMT,PRODUCAO DE MATERIAL DIDATICO PARA A DIVERSIDADE,APERFEIÇOAMENTO
810,UFMT,ADMINISTRACAO PUBLICA,BACHARELADO
882,UFMT,GESTAO EM SAUDE,ESPECIALIZAÇÃO
809,UFMT,GESTAO PUBLICA,ESPECIALIZAÇÃO
1496,UFMT,GESTAO PUBLICA MUNICIPAL,ESPECIALIZAÇÃO
1531,UFMT,"LETRAS LINGUA PORTUGUESA, LINGUA INGLESA E RESPECTIVAS LITERATURAS",LICENCIATURA
310,UFMT,EDUCACAO AMBIENTAL,APERFEIÇOAMENTO
796,UFPA,ADMINISTRACAO PUBLICA,BACHARELADO
318,UFPA,GENERO E DIVERSIDADE NA ESCOLA,APERFEIÇOAMENTO
96,UFPA,LETRAS PORTUGUES,LICENCIATURA
190,IFPA,EDUCACAO AMBIENTAL,APERFEIÇOAMENTO
191,IFPA,EDUCACAO DO CAMPO,ESPECIALIZAÇÃO
192,IFPA,EDUCACAO ETNICO-RACIAL,APERFEIÇOAMENTO
193,IFPA,EDUCACAO INTEGRAL E INTEGRADA,APERFEIÇOAMENTO
194,IFPA,EDUCACAO PARA A DIVERSIDADE E CIDADANIA,APERFEIÇOAMENTO
195,IFPA,GENERO E DIVERSIDADE NA ESCOLA,APERFEIÇOAMENTO
9,IFPA,GEOGRAFIA,LICENCIATURA
988,IFPA,EDUCACAO EM DIREITOS HUMANOS,APERFEIÇOAMENTO
238,UEPA,PEDAGOGIA,LICENCIATURA
1312,UFPA,EDUCACAO AMBIENTAL,EXTENSÃO
1435,UFPA,FÍSICA,LICENCIATURA
1147,UFPA,MIDIAS NA EDUCACAO,ESPECIALIZAÇÃO
518,UFPA,QUIMICA,LICENCIATURA
7,IFPA,BIOLOGIA,LICENCIATURA
10,IFPA,MATEMATICA,LICENCIATURA
798,UFPA,GESTAO EM SAUDE,ESPECIALIZAÇÃO
237,UEPA,MATEMATICA,LICENCIATURA
8,IFPA,FISICA,LICENCIATURA
95,UFPA,BIOLOGIA,LICENCIATURA
797,UFPA,GESTAO PUBLICA,ESPECIALIZAÇÃO
966,UFPA,PRODUCAO DE MATERIAL DIDATICO PARA A DIVERSIDADE,APERFEIÇOAMENTO
235,UEPA,"CIENCIAS NATURAIS - HABILITACAO: BIOLOGIA, FISICA E QUIMICA",LICENCIATURA
12,IFPA,QUIMICA,LICENCIATURA
322,UFPB,CIENCIAS NATURAIS,LICENCIATURA
822,UFPB,GESTAO PUBLICA MUNICIPAL,ESPECIALIZAÇÃO
1782,UFPB,LETRAS LINGUA ESPANHOLA,LICENCIATURA
100,UFPB,PEDAGOGIA,LICENCIATURA
1447,IFPB,ADMINISTRACAO PUBLICA,BACHARELADO
903,UFPB,EDUCACAO DE JOVENS E ADULTOS,APERFEIÇOAMENTO
950,UFPB,EDUCACAO DO CAMPO,ESPECIALIZAÇÃO
995,UFPB,EDUCACAO EM DIREITOS HUMANOS,APERFEIÇOAMENTO
913,UFPB,EDUCACAO PARA A DIVERSIDADE,APERFEIÇOAMENTO
1644,UFPB,ENSINO DE MATEMATICA NO ENSINO MEDIO,ESPECIALIZAÇÃO
323,UFPB,GENERO E DIVERSIDADE NA ESCOLA,APERFEIÇOAMENTO
1414,UFPB,PRODUCAO DE MATERIAL DIDATICO PARA A DIVERSIDADE,APERFEIÇOAMENTO
1534,IFPB,COMPUTACAO,LICENCIATURA
1448,IFPB,GESTAO PUBLICA,ESPECIALIZAÇÃO
1470,UFPB,GESTAO PUBLICA,ESPECIALIZAÇÃO
1672,IFPB,ENSINO DE CIENCIAS (CIENCIA E 10!),ESPECIALIZAÇÃO
196,IFRN,EDUCACAO AMBIENTAL E GEOGRAFIA DO SEMI-ARIDO NUMA ABORDAGEM INTERDISCIPLINAR,ESPECIALIZAÇÃO
198,IFRN,LITERATURA E ENSINO,ESPECIALIZAÇÃO
199,IFRN,O ENSINO DE LINGUA PORTUGUESA E MATEMATICA NUMA ABORDAGEM TRANSDISCIPLINAR,ESPECIALIZAÇÃO
240,UEPB,GEOGRAFIA,LICENCIATURA
1234,UFPB,GESTAO DE POLITICAS PUBLICAS EM GENERO E RACA,ESPECIALIZAÇÃO
874,UEPB,ADMINISTRACAO PUBLICA,BACHARELADO
857,IFPE,GESTAO PUBLICA,ESPECIALIZAÇÃO
329,UFPE,LETRAS PORTUGUES,LICENCIATURA
1160,UFPE,MIDIAS NA EDUCACAO,EXTENSÃO
932,UFRPE,EDUCACAO PARA AS RELACOES ETNICORRACIAIS,APERFEIÇOAMENTO
357,UFRPE,GENERO E DIVERSIDADE NA ESCOLA,APERFEIÇOAMENTO
1042,UFRPE,PEDAGOGIA,LICENCIATURA
326,UFPE,GENERO E DIVERSIDADE NA ESCOLA,APERFEIÇOAMENTO
984,UFRPE,CULTURA E HISTORIAS DOS POVOS INDIGENAS,APERFEIÇOAMENTO
1330,UFRPE,EDUCACAO DO CAMPO,ESPECIALIZAÇÃO
1019,UFRPE,EDUCACAO EM DIREITOS HUMANOS,APERFEIÇOAMENTO
356,UFRPE,FISICA,LICENCIATURA
1016,UFRPE,GESTAO PUBLICA,ESPECIALIZAÇÃO
1017,UFRPE,GESTAO PUBLICA MUNICIPAL,ESPECIALIZAÇÃO
958,UFRPE, MEDIADORES DE LEITURA,APERFEIÇOAMENTO
952,UFRPE,PRATICAS PEDAGOGICAS EM EDUCACAO DO CAMPO,APERFEIÇOAMENTO
102,UFPE,ENSINO DE CIENCIAS,ESPECIALIZAÇÃO
328,UFPE,LETRAS ESPANHOL,LICENCIATURA
327,UFPE,POLITICA E GESTAO EDUCACIONAL EM REDES PUBLICAS,ESPECIALIZAÇÃO
968,UFRPE,PRODUCAO DE MATERIAL DIDATICO PARA A DIVERSIDADE,APERFEIÇOAMENTO
429,UPE,EDUCACAO ETNICO-RACIAL,APERFEIÇOAMENTO
325,UFPE,DIDATICO-PEDAGOGICA PARA EDUCACAO EM ENFERMAGEM,ESPECIALIZAÇÃO
1284,UFPE,EDUCACAO  EM DIREITOS HUMANOS,EXTENSÃO
906,UFRPE,EDUCACAO DE JOVENS E ADULTOS ,APERFEIÇOAMENTO
907,UFRPE,EDUCACAO PARA A DIVERSIDADE,APERFEIÇOAMENTO
1033,UFRPE,LETRAS PORTUGUES,LICENCIATURA
1351,UFRPE,MÍDIAS NA EDUCACAO,ESPECIALIZAÇÃO
1210,UFPE,GESTAO DE POLITICAS PUBLICAS EM GENERO E RACA,EXTENSÃO
1161,UFPE,MIDIAS NA EDUCACAO,ESPECIALIZAÇÃO
1491,UNIVASF,ADMINISTRACAO PUBLICA,BACHARELADO
1767,UNIVASF,CIENCIAS BIOLOGICAS,LICENCIATURA
1771,UNIVASF,EDUCACAO FISICA,LICENCIATURA
1776,UNIVASF,ENSINO DE QUIMICA E BIOLOGIA,ESPECIALIZAÇÃO
1492,UNIVASF,GESTAO EM SAUDE,ESPECIALIZAÇÃO
261,UESPI,LETRAS ESPANHOL,LICENCIATURA
618,UESPI,LETRAS PORTUGUES,LICENCIATURA
1594,UESPI,LINGUA ESPANHOLA ,ESPECIALIZAÇÃO
619,UESPI,PEDAGOGIA,LICENCIATURA
443,UFPI,ADMINISTRACAO,BACHARELADO
107,UFPI,ADMINISTRACAO - PILOTO,BACHARELADO
834,UFPI,ADMINISTRACAO PUBLICA,BACHARELADO
1614,UFPI,ENSINO DE FILOSOFIA NO ENSINO MEDIO,ESPECIALIZAÇÃO
110,UFPI,FILOSOFIA,LICENCIATURA
111,UFPI,FISICA,LICENCIATURA
1580,UFPI,FISICA,ESPECIALIZAÇÃO
336,UFPI,GENERO E DIVERSIDADE NA ESCOLA,APERFEIÇOAMENTO
832,UFPI,GESTAO EM SAUDE,ESPECIALIZAÇÃO
833,UFPI,GESTAO PUBLICA,ESPECIALIZAÇÃO
831,UFPI,GESTAO PUBLICA MUNICIPAL,ESPECIALIZAÇÃO
1040,UFPI,LETRAS INGLES,LICENCIATURA
112,UFPI,MATEMATICA,LICENCIATURA
113,UFPI,PEDAGOGIA,LICENCIATURA
108,UFPI,SISTEMAS DE INFORMACAO,BACHARELADO
1597,UESPI,BIODIVERSIDADE,ESPECIALIZAÇÃO
1589,UESPI,EDUCACAO INFANTIL,ESPECIALIZAÇÃO
1681,UESPI,ENSINO DE CIENCIAS (CIENCIA E 10!),ESPECIALIZAÇÃO
1637,UESPI,ENSINO DE MATEMATICA NO ENSINO MEDIO,ESPECIALIZAÇÃO
1600,UESPI,GESTAO E EDUCACAO AMBIENTAL,ESPECIALIZAÇÃO
623,UESPI,GESTAO EM SAUDE,ESPECIALIZAÇÃO
1667,UESPI,HISTORIA,LICENCIATURA
1591,UESPI,HISTORIA E CULTURA,ESPECIALIZAÇÃO
109,UFPI,BIOLOGIA,LICENCIATURA
1593,UFPI,CIENCIAS DA NATUREZA,LICENCIATURA
1778,UFPI,ECOLOGIA,ESPECIALIZAÇÃO
930,UFPI,EDUCACAO PARA AS RELACOES ETNICORRACIAIS,APERFEIÇOAMENTO
1570,UFPI,EDUCACAO PERMANENTE PARA ESTRATEGIA SAUDE DA FAMILIA,ESPECIALIZAÇÃO
1590,UFPI,GEOGRAFIA,LICENCIATURA
1235,UFPI,GESTAO DE POLITICAS PUBLICAS EM GENERO E RACA,ESPECIALIZAÇÃO
1592,UFPI,LINGUA BRASILEIRA DE SINAIS,ESPECIALIZAÇÃO
754,UESPI,ADMINISTRACAO PUBLICA,BACHARELADO
622,UESPI,GESTAO PUBLICA MUNICIPAL,ESPECIALIZAÇÃO
1690,UFPI,ENSINO DE CIENCIAS (CIENCIA E 10!),ESPECIALIZAÇÃO
1645,UFPI,ENSINO DE MATEMATICA NO ENSINO MEDIO,ESPECIALIZAÇÃO
1168,UFPI,MIDIAS NA EDUCACAO,ESPECIALIZAÇÃO
1628,UESPI,GESTAO EDUCACIONAL,ESPECIALIZAÇÃO
616,UESPI,LETRAS INGLES,LICENCIATURA
1651,UESPI,LINGUA BRASILEIRA DE SINAIS - LIBRAS,ESPECIALIZAÇÃO
1574,UFPI,ENSINO DE QUIMICA,ESPECIALIZAÇÃO
1236,UFPI,GESTAO DE POLITICAS PUBLICAS EM GENERO E RACA,EXTENSÃO
1595,UFPI,HISTORIA,LICENCIATURA
114,UFPI,QUIMICA,LICENCIATURA
621,UESPI,GESTAO PUBLICA,ESPECIALIZAÇÃO
1039,UFPI,LETRAS PORTUGUES,LICENCIATURA
1728,UESPI,ENSINO DE SOCIOLOGIA NO ENSINO MEDIO,ESPECIALIZAÇÃO
1582,UFPI,GESTAO EDUCACIONAL EM REDE,ESPECIALIZAÇÃO
1584,UFPI,HISTORIA SOCIAL DA CULTURA,ESPECIALIZAÇÃO
1586,UFPI,INFORMATICA NA EDUCACAO,ESPECIALIZAÇÃO
1764,UFPI,ALFABETIZACAO E LETRAMENTO,ESPECIALIZAÇÃO
1587,UFPI,COMPUTACAO,LICENCIATURA
617,UESPI,CIENCIAS BIOLOGICAS,LICENCIATURA
1608,UESPI,ENSINO DE FILOSOFIA NO ENSINO MEDIO,ESPECIALIZAÇÃO
1734,UFPI,ENSINO DE SOCIOLOGIA NO ENSINO MEDIO,ESPECIALIZAÇÃO
1701,UESPI,MATEMATICA,LICENCIATURA
1769,UNIVASF,PEDAGOGIA,LICENCIATURA
1598,UESPI,ESTUDOS LINGUISTICOS E LITERARIOS,ESPECIALIZAÇÃO
1662,UESPI,LINGUA PORTUGUESA,ESPECIALIZAÇÃO
775,UEM,ADMINISTRACAO PUBLICA,BACHARELADO
219,UEM,CIENCIAS BIOLOGICAS,LICENCIATURA
1254,UEM,GENERO E DIVERSIDADE NA ESCOLA,ESPECIALIZAÇÃO
776,UEM,GESTAO EM SAUDE,ESPECIALIZAÇÃO
778,UEM,GESTAO PUBLICA,ESPECIALIZAÇÃO
777,UEM,GESTAO PUBLICA MUNICIPAL,ESPECIALIZAÇÃO
221,UEM,HISTORIA,LICENCIATURA
222,UEM,LETRAS PORTUGUES INGLES,LICENCIATURA
223,UEM,PEDAGOGIA,LICENCIATURA
1423,UEM,PEDAGOGIA - COMPLEMENTACAO,FORMAÇÃO PEDAGÓGICA
243,UEPG,EDUCACAO FISICA ESCOLAR,ESPECIALIZAÇÃO
245,UEPG,GENERO E DIVERSIDADE NA ESCOLA,APERFEIÇOAMENTO
399,UNICENTRO,GESTAO ESCOLAR,ESPECIALIZAÇÃO
1568,UEL,EDUCACAO FISICA INCLUSIVA,ESPECIALIZAÇÃO
1581,UEL,TECNOLOGIA DE INFORMATICA NA EDUCACAO,ESPECIALIZAÇÃO
218,UEM,ADMINISTRACAO - PILOTO,BACHARELADO
220,UEM,FISICA,LICENCIATURA
115,UFPR,SAUDE PARA PROFESSORES DA EDUCACAO FUNDAMENTAL E MEDIO,ESPECIALIZAÇÃO
140,UFSC,FORMACAO DE PROFESSORES PARA TRADUCAO LITERARIA,ESPECIALIZAÇÃO
143,UFSC,LETRAS ESPANHOL,LICENCIATURA
963,UNESP,MEDIADORES DE LEITURA,APERFEIÇOAMENTO
1575,UEL,BIOLOGIA,ESPECIALIZAÇÃO
1573,UEL,EDUCACAO MUSICAL,ESPECIALIZAÇÃO
1577,UEL,IMAGENS E ENSINO DE HISTORIA,ESPECIALIZAÇÃO
1579,UEL,QUIMICA PARA A EDUCACAO BASICA,ESPECIALIZAÇÃO
242,UEPG,EDUCACAO FISICA,LICENCIATURA
244,UEPG,EDUCACAO MATEMATICA: DIMENSOES TEORICO/METODOLOGICAS,ESPECIALIZAÇÃO
246,UEPG,GEOGRAFIA,LICENCIATURA
247,UEPG,GESTAO EDUCACIONAL: ORGANIZACAO ESCOLAR E TRABALHO PEDAGOGICO,ESPECIALIZAÇÃO
249,UEPG,"HISTORIA, ARTE E CULTURA",ESPECIALIZAÇÃO
251,UEPG,LETRAS PORTUGUES E ESPANHOL,LICENCIATURA
341,UFPR,EDUCACAO DO CAMPO,ESPECIALIZAÇÃO
344,UFPR,GENETICA PARA PROFESSORES DO ENSINO MEDIO,ESPECIALIZAÇÃO
139,UFSC,CONTROLE DA GESTAO PUBLICA MUNICIPAL,ESPECIALIZAÇÃO
153,UFSM,EDUCACAO ESPECIAL,LICENCIATURA
1665,UNICENTRO,ATIVIDADE FISICA E SAUDE,ESPECIALIZAÇÃO
1655,UNICENTRO,ENSINO DE MATEMATICA NO ENSINO MEDIO,ESPECIALIZAÇÃO
1569,UEL,EDUCACAO FISICA NA EDUCACAO BASICA,ESPECIALIZAÇÃO
20,IFSC,GESTAO PUBLICA,TECNOLOGO
846,UFPR,ADMINISTRACAO PUBLICA,BACHARELADO
1001,UFPR,EDUCACAO EM DIREITOS HUMANOS,APERFEIÇOAMENTO
608,UFPR,GESTAO EM SAUDE,ESPECIALIZAÇÃO
607,UFPR,GESTAO PUBLICA,ESPECIALIZAÇÃO
606,UFPR,GESTAO PUBLICA MUNICIPAL,ESPECIALIZAÇÃO
1185,UFPR,MIDIAS NA EDUCACAO,APERFEIÇOAMENTO
1189,UFPR,MIDIAS NA EDUCACAO,ESPECIALIZAÇÃO
365,UFSC,FORMACAO DE PROFESSORES EM MATEMATICA,ESPECIALIZAÇÃO
376,UFSM,SOCIOLOGIA,LICENCIATURA
180,UTFPR,EDUCACAO: METODOS E TECNICAS DE ENSINO,ESPECIALIZAÇÃO
431,UTFPR,ENSINO DE CIENCIAS,ESPECIALIZAÇÃO
1757,UTFPR,INFORMATICA INSTRUMENTAL APLICADA A EDUCACAO,ESPECIALIZAÇÃO
726,UEPG,ADMINISTRACAO PUBLICA,BACHARELADO
724,UEPG,GESTAO EM SAUDE,ESPECIALIZAÇÃO
